,review,rating
676,Te poti juca cu acest controller  dar nu o sa ai niciodata experienta pe care o vrei  Am jucat FIFA aproximativ 2 luni cu el  insa pad-urile directionale nu sunt stabile  au un 'tremurat' foarte pronuntat  lucru ce m-a incurcat foarte tare la lovituri libere/penalty-uri  De asemenea  dupa aceste 2 luni au aparut si alte probleme  se deconecteaza random  cand tin apasat sa merg in stanga o ia singur si in jos  Nu recomand  mai bine tii de bani si iti cumperi un controller calumea,0
677,Il al 2 -lea laptop schimbat si are aceeasi problema cu palpaitul si ecran negru Am instalat toate cele necesare windows 10 Home original driverele de la Asus nimic nu sa rezolvat,0
678,Produsele sunt oribile  au un miros foarte închis  ciudat  nu le recomand ,0
679,Comunica foatre incet indiferent de smartphone s-au laptop                                         ,0
680,Imagine slaba (stearsa ),0
681,nu este ce ma asteptam cele doua compartimente fata-spate sunt prevazute doar cu o capsa pentru inchidere fapt pentru care din cauza greutatii laptopului se deschid si sta cascata e oribil nu stiu cum o sa o pot folosi deci doi lei dai doi lei face nu merita nu cumparati,0
682,FOARTE slab  L-am achizitionat pentru o baterie wireless care are mufa tot type C  l-am lasat nici 5 minute la incarcat si a scazut cu 2% bateria,0
683,Nu încarcă rapid   Un cablu firav Fake  producătorul a inclus în acest cablu doar urme de cupru  Nu recomand,0
684,Buna ziua  In 19 08 2020 am comandat o boxa Google Home Mini 2nd Gen  dar am primit Gen 1  De atunci am sunat de 5 ori la ei si nimeni nu poate sa rezolve situatia  Cei de la relatii clienti parca sunt niste roboti care au invatat aceeasi lectie : verificam si revenim cu un raspuns  Niste NESIMTITI !!! FERITI-VA DE ALTEX !!!,0
685,Scrie cu 11-12MB/s,0
686,"Eu am primit soundbar-ul curbat si cu ""deformatie"" pe mijloc    am facut retur   o sa revin cu edit cand o sa-l primesc pe urmatorul",0
687,Nu recomand in nici un fel masina de tuns    avand in vedere ca lamele taie   puterea este jalnica se opreste din mers,0
688,Un produs extrem de prost  L-am achiziționat pe 16 11  2016 iar azi suntem în 24 11  si pe lângă că u suflă aer rece în sus  pentru a răci ( suflă pe lateral ) deja huruie de parcă ar fi râșniță de cafea  nu cooler  Partea și mai proastă este că am cumpărat acest produs după ce fusesm deja să schimb de două ori un altul pe care îl cumpărasem în luna iulie  Acela  un cooler Hama  are un cablu de alimentare foarte slab care ajunge să fie întrerupt la baza mufei USB,0
689,Am cumpărat acest controller iar când am ajuns acasă am realizat că este stricat  nu pornește când îl conectez la laptop,0
690,Am cumparat acest produs in magazin  dar din pacate mi sa livrat alt produs mai ieftin Asa am renuntat la acest produs si am cerut bani inapoi M-a dezamagit Altex,0
691,Probleme mari cu semnalul  Nu trece de la un etaj la altul,0
692,Diametrul foliei este prea mare  ca urmare  din cauza marginilor  nu sta etans pe display  Am renuntat la a o mai lipi,0
693,Nu recomand acest produs  Am primit produsul deteriorat  am făcut retur iar a doua oara am primit același produs cu acelașii defecte,0
694,Dupa 6 luni de folosinta a inceput sa se cojeasca tot materialul de pe casti  Daca dai muzica mai tare se aude in toata camera  mai bine iti iei niste boxe  La final  dintr-o smucitura involuntara usb-ul pur si simplu s-a strambat si nu au mai functionat  Am platit 74 de lei pe gunoaiele astea  Cine da 7 stele la asa ceva cred ca le-a folosit de 3 ori pe an,0
695,O mizerie de mouse  Are lag  agață in ultimul hal  L-am aruncat hdjdhdjdjdjdjdjddjdjdjdjdjdjdjdjdjdjdjdjdjdj,0
696,Este o minciuna ca are Full Europe  UK nu se afla pe lista avand in vedere ca l-am cumparat pentru a calatori in UK  la descriere spune ca este Full Europe  Nu il recomand,0
697,Ratingul este pentru magazinul online  nu pentru produs  Mi l-am dorit  l-am comandat  dar n-a mai ajuns  La insistentele mele  tot ce am obtinut ca explicatie a fost ca  probabil  simultan cu mine a fost comandat si de alti doritori si ordinea plasării comenzilor a fost decisă in baza zecimilor de secundă  care ne-au despărtit :))) Asa ca deplasarea in showroom si cumparatura directă e sfanta,0
698,Dacă vrei sa le cumperi să știi că sunt de căcat! Nu recomand! Se aud prost și nicrofonul este de slaba calitate! Să știi că sunt scam! Nu sunt bune! Reduceți prețu! 👎😠😠😠😠😡😤,0
699,Nesimntiti rau voi de la altex  acest prosu cand e pe stoc cand nu  l-am comandat astept 4 zile si la urma nu imi vine expresorul  doar cafeaua  dar era pe stoc cand l-am comandat si 2 zile dupa  le dati la altii pe sub mana cu spaga ? Balck fridai o mare tiapa  nici nu sunt aceste prosuse pe stoc  ma bateti joc de oameni  stiu ca acest rewiev nu va fi postat dar il veti citi,0
700,Mi-am luat modelul asta ca scia ca merge pana la 100mpbs  nici de departe  maxim cu 20  foarte dezamagit,0
701,ca sunet este foarte bun dar il am de circa  6 luni si deja are probleme se aud bazaieli random din el cand e pe mute baga curent in boxe cand e pe mute Nu recomand nici la pretul de 140 lei,0
702,Am achiziționat doua astfel de televizoare și după doi ani și trei luni și respectiv doi ani și cinci luni le-au picat sursa,0
703,"La descriere scrie ""Nintendo Switch"" dar pe cutie scrie ca nu e compatibil nu consola Nintendo Switch! Poate fi folosit numai pentru incarcarea joyconurilor  a controllerului sau a consolei Classic Mini   Nici ca incarcator de telefon nu e super ca nu are output decat 1 5A  L-am cumparat la reducere si il pastrez ca rezerva pentru telefon dar aveti grija sa nu la luati si voi teapa",0
704,Cele mai proaste casti  am cumparat o pereche acum o zi si nu se aude prin o casca,0
705,Am cumparat acest produs si sunt foarte dezamagit am problema cu un por sau fisura garnitura chiuloasa sau chiuloasa(baga presiune in instalatia de racire) am crezut ca o sa scap de mecanic daca cumpar acest produs dar nu va faceti iluzii cum mi-am facut eu nu dati bani aiurea nu face nimic cel putin in cazul meu :(,0
706,L-am achiziționat acum o luna și deja sa stricat când am dus pc la service mi-a zis ca mai are 9% viata și are vreo 3552 baduri și vreo 27 de erori! Asa ca va recomand sa alegeți alta marca,0
707,Cum putem sa facem? Imi trimiteți adaptorul sau o returnez? Am cumparat-o online și mi-a ajuns fără adaptor  Nu e scumpa dar am plătit niște bani și e o porcărie sa nu pot sa ma joc cu ea  Va rog frumos dacă vedeți sa rezolvati problema,0
708,Am cumparat acest joystik   dar are o problema  In momentul in care Apas R2 ramane activ fara sa il mai pot opri  Posibil buton defect,0
709,45 de minute pentru 4 mici si 2 cartofi tăiați roadele subțiri    si asta la treapta 5  cartofii nici acum nu sunt gata   ,0
710,Salut  am cumparat 10 bucati (pentru firma) din 10 sunt defecte 5  nu pastreaza ce pui pe ele  am scris poze pe el si se stirca pozele  Le folosesti de 2 3 ori si gata crapa  Nu mai merg formatate nu mai merge sa le faci nimic  Chiar daca costa putin pentru spatiul de 32 gb nu isi merita banii  Rata de transfer maxim 1-2 mb cine stie cum sa atinga videza asta  Nu recomand  va pierdeti informatiile daca va bazati pe el,0
711,"Aveti versiunea cu 40antene? De ii laudati asa de mult ""semnalul puternic""   mie prin 2pereti(caramida) la o distanță de 10metri o singura liniuta la semnal cu buffering pe youtube:))  Semnalul mirific  ce pot spune",0
712,- Am telefonul de cateva luni  se blocheaza din in ce in ce mai mult  nu am aplicatii care sa incarce  nu am jocuri  strictul necesar     + face poze bune,0
713,Le-am cumparat pe acestea mai scumpe pentru ca in poze arata ca agrafa metalica este la interior  Surpriza     agrafa metalica este pe exterior  Se desprinde foarte usor,0
714,Am primit coletul  telecomanda lipsa  Pentru a putea porni/opri trebuie sa desfac globul apoi manual butonul de on/off  Sesizarea facuta la 5 minute dupa ce am primit coletul a fost ignorata cu desavarsire  Nu recomand !,0
715,un zero absolut pt suc de rosii  nu merge deloc  bani aruncati,0
716,Dezamagit de produs  Controlul calitatii 0  Toate cusaturile scaunului sunt intr-o parte  prima oara crezi ca ai gresit montajul  insa dai jos spatarul  si realizezi ca cineva a cusut acest scaun intr-o dunga  Rusinica!,0
717,"Cam nehaliti romanii nostrii  4 6 bete si nici macar un hard disk de 1tb? Sa nu mai zic si de placa aia video     In banii astia iei pc cu RTX  A   si sursa aia de 500w fara certificare noname ce zice? Sta cam cracanata zic     Cei care au dat un review bun nu stiu preturile la pc-uri   doar vede ca ""merge bine""  Evident ca merge ok   dar in banii astia poti face rost de ceva cu MULT mai bun   Rusine MYRIA",0
718,Am sa il dau mai mult ca sigur retur! Stau doua minute pe el asteptand sa imi arate greutatea! Manual de utilizare nu are te pune sa intri pe site pt acesta dar nici acolo nu sunt informatiile necesare Nestiind acestea pentru mine e doar un cantat mult prea scump si foarte lent! Foarte dezamagita! Nu recomand,0
719,Nu are instrucțiuni foarte clare  după toate avertizările  și pericolele care însoțesc produsul ( să nu privești înspre lampă când funcționează  să acoperi plantele și tablourile din cameră  etc  ) Nu îți poți da seama dacă lampa este pornită sau nu deoarece nu are un led indicator al stării ei  Livrare OK  Retur Ok  E destul de mare   46 cm înălțime  Conține mercur în tuburile acelea fragile care este încălzit și așa se produce radiația UV-C,0
720,Foarte prost conceput   Daca manerul este lasat cu adaptorul riscati sa va spargeti plita  pentru ca coboara mai jos decat talpa adaptorului  formand un punct in care veti avea toata greutatea vasului in care gatiti  L-as cota cu -5 stele daca as putea,0
721,Eu nu aud deloc cu aceste casti desi microfonul este foarte bun ma poate ajuta cineva? sau mai are cineva o problema ca a mea?,0
722,"Nu recomand  transmite o calitate slaba a sunetului si are un ""bazait"" continuu",0
723,Nu merg datele de la bun început  Conectarea de la telefon la monitor a venit cu eroare   Încărcarea a murit după 2 ore de utilizare fast charge   Junk absolut,0
724,Nemultumirea nu este fata de produs  ci fata de Altex  Masina a venit fara ustensile  inca si paletele de mestecat lipsesc   De aproape o saptamana sun la relatii cu clientii si nu raspunde nimeni  Cuva imi da impresia unui defect  de asemenea  Angrenajul acela de mestecat nu se misca liber  merge greu   In concluzie  daca aveti produse incomplete ori defecte  nu le mai scoateti la vanzare resigilate  sa luati oameni la rand la fraierit!,0
725,cea mai mare problema este ca nu se poate distinge aproape nimic cand displayul este stins  pentru mine este enervant   in e ok,0
726,PRO: Design dragut         Marime acceptabila         Cusut pe parti  CONTRA: Se blocheaza mouse-ul pe el,0
727,Grilajul este din plastic la care se rup foarte usor dintisorii Puterea este foarte mica daca ai barba mare se blocheaza in ea Acumulatorul nu tine mult Nu sunt deloc multumit de ea,0
728,O sa revin cu parerea mea despre aparat dupa ce o sa fie montat  Momentan trebuie sa spun ca instalarea este programata peste mai mult de 2 saptamani de la livrarea aparatului  in ciuda faptului ca scrie clar Termenul de montaj este de 7 zile calendaristice calculate de la data achizitiei  Din punctul meu de vedere altex este raspunzator de tot ceea ce vinde pe site indiferent de colaboratori,0
729,Am comandat un produs nou si am primit unul resigilat  Altex nu poate fi contactat in niciun fel   La o simplă căutare afli usor ca se întâmplă foarte des asta,0
730,Calitate audio deplorabilă  se aude un bâzâit în momentul în care redă sau când schimbi melodiile  Nu recomand!,0
731,Mi s-a defectat după o săptămână  Timp în care nici nu au fost folosite foarte mult  După o săptămână au rămas funcționale 3 boxe din 5  Am întors în service pentru garanție  Sunt curios să văd cum o să rezolve,0
732,Nu m=a tinut nici doua saptamani  si deja numai functioneaza  Numai se aprinde becul rosu si numai incalzeste apa deloc,0
733,Foarte slabe  Sunetul nu este clar  Bass-ul este ca si spart si volumul foarte incet  Mai tare se aude difuzorul de la telefon  Mai mult de 30 lei nu merita sa dai pe ele,0
734,După prima scriere {cu o viteza mică} a decedat,0
735,Slab  Mai am un adaptor bluetooth cu care nu se împacă  cade internetul sau când folosesc adaptorul bt se aude întrerupt! Chinezărie de care trebuie sa vă feriți sau veți fi mulțumit pe jumătate!,0
736,Aceste casti le am din craciului lui 2019 totul a fost bine pana acum o luna   cand vorbesc pe discord ma aud intrerupt cateodata nu ma aud deloc   firul de la microfon prea mic,0
737,Sunt foarte  nemultumita de produs  nu recomand  Se incalzeste foarte repede  este foarte zgomotoasa  Am folosit accesoriul pentru rosii si m-am trezit ca in sucul de rosii este si pilitura de metal de la cutit sau melcul de rosii  Calitatea proasta  cutitul s-a ruginit dupa prima spalare  Inca o data  nu recomand,0
738,Din cate observ recenzia anterioară mi-a fost stearsa  Imprimanta este foarte proasta  Merge greu  se blochează des și apar niste dungi când vreau sa scot ceva color  Din păcate am depășit termenul și nu pot face retur,0
739,mda  ieri mergeau astazi nu mai merg de ce ?,0
740,sa va fie rusine urmaresc subwooferul asta daca scade pretul la el si acum inainte de marele black   ce ati facut d ela 350 de lei ati urcat pretul la 400 de lei pai voi puteti spune ca faceti bessines corect macar nu mai mintit lumea cu reclame pe online black fridey black    ca e vrajeala,0
741,Atat dai  atat ai  Lucru ieftin facut de poporul chinez  Termostatul functioneaza total anapoda  in schimb constat ca are personalitate deoarece uneori emite niste sunete si emana niste mirosuri de ma si uit siderat pe geam daca n-au venit pompierii  E mai mult un calorifer halloween-plin de surprize  Bafta cu el celor pacaliti !,0
742,Am achizitionat acest produs Din pacate sunt dezamagit de el si nu recomand  Functioneaza bine 30 min dupa care se blocheaza si nu mai revine decat daca fac un reset la HDR si iar merge 30 min si tot asa        ,0
743,Produsul in sine cred ca este OK! Pentru încălzirea mancarii este suficient! Din pacate Altex mi a vândut un produs probabil expus în magazin(sper să nu fi fost returnat de cineva)! Putin zgariat  ambalajul lipit de ei in graba ca doar il rezervasem online! Rusine!,0
744,Este un stift total  Raceste maxim 3 grade testat pe 2 laptop-uri: lenovo y50-70 si dell latitude 5591  Scoate un zgomot ciudat de la un ventilator  probabil agata ceva  Plasticul pare foarte ieftin si de proasta calitate  o chinezarie  Sunt mirat de recenziile anterioare care m-au facut sa-l comand  nu reflecta deloc realitatea  Urmeaza sa cer retur pentru el,0
